task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2799	8e/d7127c	193081041	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:LEARNREADORIENTATIONMODEL (GADCRT)	COMPLETED	0	2025-07-06 08:23:21.382	7m 20s	3m 46s	95.8%	5.7 GB	33.6 GB	199.2 MB	78.3 MB
2810	5e/fbbd7d	193081052	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCHV-N-0C9S9S)	COMPLETED	0	2025-07-06 08:26:56.494	4m 20s	1m 59s	171.4%	1.5 GB	6.2 GB	2.3 GB	46.9 MB
2814	f3/c417fb	193081058	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCIR-N-0C9S5P)	COMPLETED	0	2025-07-06 08:27:56.110	3m 55s	1m 55s	170.3%	1.6 GB	6.3 GB	2.3 GB	45.6 MB
2815	e6/5fc730	193081060	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCIC-N-0C9S5V)	COMPLETED	0	2025-07-06 08:28:26.089	3m 25s	1m 46s	185.5%	1.6 GB	6 GB	2.3 GB	45.7 MB
2806	38/a43bc6	193081048	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:LEARNREADORIENTATIONMODEL (GADCFX)	COMPLETED	0	2025-07-06 08:26:41.102	5m 40s	4m 30s	96.7%	2.3 GB	5 GB	203.5 MB	81.6 MB
2823	ec/c61a30	193081072	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:CALCULATECONTAMINATION (GADGAB-Tu-0CDR5A_vs_GADGAB-N-0C9S77)	COMPLETED	0	2025-07-06 08:30:41.457	1m 40s	25s	59.3%	466.8 MB	2.9 GB	103.5 MB	698 KB
2822	65/60acf0	193081069	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:CALCULATECONTAMINATION (GADFZF-Tu-0CDR42_vs_GADFZF-N-0C9S6R)	COMPLETED	0	2025-07-06 08:30:01.202	2m 20s	26s	61.2%	469.1 MB	2.9 GB	103.5 MB	701.1 KB
2826	ce/00a89c	193081081	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:CALCULATECONTAMINATION (GADGAC-Tu-0CDR5W_vs_GADGAC-N-0C9S55)	COMPLETED	0	2025-07-06 08:31:51.274	34.7s	27s	62.8%	468.3 MB	2.9 GB	103.5 MB	697.9 KB
2817	9e/9c3346	193081064	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCIW-N-0BEXCP)	COMPLETED	0	2025-07-06 08:29:31.202	3m 15s	2m 1s	163.9%	1.5 GB	6.2 GB	2.3 GB	45.8 MB
2818	d9/add591	193081065	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCIX-N-0C9S9M)	COMPLETED	0	2025-07-06 08:29:46.093	3m 25s	1m 55s	170.2%	1.6 GB	6.1 GB	2.3 GB	45.7 MB
2824	95/137504	193081079	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCJB-N-0C9S8T)	COMPLETED	0	2025-07-06 08:31:16.403	3m	1m 51s	177.4%	1.5 GB	6 GB	2.3 GB	45.8 MB
2800	85/29b8ee	193081042	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:LEARNREADORIENTATIONMODEL (GABJHS)	COMPLETED	0	2025-07-06 08:23:51.087	10m 30s	7m 17s	130.4%	2.6 GB	5 GB	328.4 MB	175.5 MB
2821	4c/345fe9	193081071	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCIY-N-0C9S59)	COMPLETED	0	2025-07-06 08:30:36.223	3m 50s	2m 2s	162.8%	1.5 GB	6.2 GB	2.3 GB	45.4 MB
2825	a6/f1d1f1	193081080	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCJI-N-0C9S5E)	COMPLETED	0	2025-07-06 08:31:51.096	2m 45s	2m 4s	159.9%	1.6 GB	33.6 GB	2.3 GB	45.8 MB
2811	03/1d44a6	193081054	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:LEARNREADORIENTATIONMODEL (GADCRW)	COMPLETED	0	2025-07-06 08:27:01.152	7m 55s	5m 21s	97.5%	6.6 GB	12.4 GB	249.3 MB	117.2 MB
2816	2c/eadc62	193081062	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:LEARNREADORIENTATIONMODEL (GADCGA)	COMPLETED	0	2025-07-06 08:29:16.320	5m 45s	4m 22s	97.7%	2.6 GB	33.6 GB	219.7 MB	94.3 MB
2827	bf/fad94d	193081083	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCJG-N-0C9S7P)	COMPLETED	0	2025-07-06 08:32:21.108	2m 50s	2m 21s	166.0%	1.5 GB	33.6 GB	2.3 GB	51.1 MB
2819	a4/fa5eb3	193081067	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:LEARNREADORIENTATIONMODEL (GADCGH)	COMPLETED	0	2025-07-06 08:29:59.105	5m 32s	3m 49s	98.2%	2.4 GB	5 GB	209.7 MB	86.9 MB
2835	9f/8d20ac	193081091	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:CALCULATECONTAMINATION (GADGAD-Tu-0CDR4O_vs_GADGAD-N-0C9S5F)	COMPLETED	0	2025-07-06 08:34:26.107	1m 15s	18s	83.4%	465.4 MB	2.9 GB	103.3 MB	701.8 KB
2840	3a/b73406	193081096	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:CALCULATECONTAMINATION (GADGAW-Tu-0BW60X_vs_GADGAW-N-0C9S7S)	COMPLETED	0	2025-07-06 08:35:31.099	34.9s	27s	61.4%	467.1 MB	2.9 GB	103.5 MB	700.1 KB
2841	3a/07be53	193081097	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:CALCULATECONTAMINATION (GADGAM-Tu-0CDR6I_vs_GADGAM-N-0C9S4W)	COMPLETED	0	2025-07-06 08:35:41.147	24.9s	19s	91.2%	466 MB	2.9 GB	103.4 MB	697.5 KB
2829	a7/b9dce5	193081085	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCJR-N-0C9S5J)	COMPLETED	0	2025-07-06 08:32:21.259	3m 55s	1m 54s	170.1%	1.6 GB	6 GB	2.3 GB	45.2 MB
2828	3b/8efd0a	193081084	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:LEARNREADORIENTATIONMODEL (GADCGP)	COMPLETED	0	2025-07-06 08:32:21.183	4m 20s	3m 24s	98.8%	2.4 GB	5 GB	199.3 MB	79.2 MB
2830	e4/c404d6	193081086	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCJW-N-0C9S95)	COMPLETED	0	2025-07-06 08:32:26.552	4m 14s	2m 2s	162.5%	1.5 GB	6.2 GB	2.3 GB	45.7 MB
2842	a9/2303db	193081098	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:CALCULATECONTAMINATION (GADGAR-Tu-0CDR7Q_vs_GADGAR-N-0C9S6D)	COMPLETED	0	2025-07-06 08:36:06.106	54.9s	25s	62.7%	461.5 MB	32.1 GB	103.5 MB	701.4 KB
2820	76/1c4d7a	193081068	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:LEARNREADORIENTATIONMODEL (GADCRU)	COMPLETED	0	2025-07-06 08:30:01.124	7m 10s	5m 17s	101.5%	5.2 GB	12.4 GB	231.4 MB	102.9 MB
2833	fa/fe7f66	193081089	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCJX-N-0C9S9B)	COMPLETED	0	2025-07-06 08:34:16.121	3m 5s	2m 3s	161.1%	1.6 GB	6.3 GB	2.3 GB	45.3 MB
2831	8a/10c0b5	193081087	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCJY-N-0C9SAK)	COMPLETED	0	2025-07-06 08:32:46.101	4m 35s	2m 22s	164.4%	1.5 GB	6 GB	2.3 GB	50.9 MB
2832	7b/431496	193081088	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCKL-N-0C9S5O)	COMPLETED	0	2025-07-06 08:33:11.203	4m 10s	2m 16s	169.4%	1.6 GB	6.2 GB	2.3 GB	50.3 MB
2834	65/27fb35	193081090	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCKT-N-0C9S8F)	COMPLETED	0	2025-07-06 08:34:21.100	3m 10s	1m 56s	167.1%	1.6 GB	6 GB	2.3 GB	45.1 MB
2836	62/a5bf74	193081092	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCLD-N-0C9S5M)	COMPLETED	0	2025-07-06 08:34:36.099	3m	1m 57s	166.6%	1.5 GB	33.6 GB	2.3 GB	45.3 MB
2837	a8/9abef3	193081093	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCKZ-N-0C9S7E)	COMPLETED	0	2025-07-06 08:34:56.120	2m 40s	1m 49s	180.6%	1.5 GB	6.2 GB	2.3 GB	45.3 MB
2839	27/c8c6c0	193081095	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCLG-N-0C9S4Y)	COMPLETED	0	2025-07-06 08:35:11.106	3m 5s	2m	187.1%	1.6 GB	6.2 GB	2.3 GB	49.9 MB
2844	c0/c54650	193081100	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGGF-N-0C9S81)	COMPLETED	0	2025-07-06 08:36:16.120	2m 15s	1m 48s	179.1%	1.6 GB	6.2 GB	2.3 GB	45.2 MB
2843	e5/f6efcd	193081099	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGGB-N-0C9S4Z)	COMPLETED	0	2025-07-06 08:36:06.181	2m 25s	1m 56s	170.5%	1.6 GB	6.2 GB	2.3 GB	45.4 MB
2845	85/a5ecb4	193081101	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGAR-N-0C9S6D)	COMPLETED	0	2025-07-06 08:36:41.150	2m 30s	2m	161.9%	1.6 GB	33.6 GB	2.3 GB	45 MB
2846	90/3230ef	193081102	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCNX-N-0C9S87)	COMPLETED	0	2025-07-06 08:36:41.233	2m 45s	1m 59s	162.2%	1.6 GB	6.2 GB	2.3 GB	44.8 MB
2838	e9/4ff85a	193081094	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:LEARNREADORIENTATIONMODEL (GADFXV)	COMPLETED	0	2025-07-06 08:35:01.107	5m 20s	4m 13s	98.8%	4.9 GB	33.6 GB	203.1 MB	81.8 MB
2847	4b/db391a	193081103	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGFK-N-0C9SAP)	COMPLETED	0	2025-07-06 08:37:01.111	3m 20s	2m 2s	162.0%	1.6 GB	6.2 GB	2.3 GB	45.4 MB
2848	dc/643de2	193081104	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGBU-N-0C9S65)	COMPLETED	0	2025-07-06 08:37:11.116	3m 30s	1m 56s	165.5%	1.5 GB	6.2 GB	2.3 GB	45.2 MB
2849	4a/bb1fe2	193081106	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGFE-N-0C9S9N)	COMPLETED	0	2025-07-06 08:37:21.111	5m 10s	2m	162.9%	1.6 GB	6.2 GB	2.3 GB	44.9 MB
2851	0e/926b08	193081108	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGFF-N-0C9S9P)	COMPLETED	0	2025-07-06 08:37:21.291	5m 20s	1m 55s	168.4%	1.6 GB	6 GB	2.3 GB	45 MB
2850	e0/6ebca0	193081107	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGAB-N-0C9S77)	COMPLETED	0	2025-07-06 08:37:21.212	5m 25s	2m	162.0%	1.6 GB	33.6 GB	2.3 GB	44.9 MB
2363	f5/77cda5	193021140	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_STRELKA:STRELKA_SOMATIC (GADCLD-Tu-0BHRXZ_vs_GADCLD-N-0C9S5M)	COMPLETED	0	2025-07-04 12:48:21.036	1d 19h 54m 35s	10m 35s	797.1%	1.2 GB	2.2 GB	181 GB	36.2 MB
2852	bf/cd51d8	193081109	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGGK-N-0C9S5G)	COMPLETED	0	2025-07-06 08:37:31.297	6m 30s	1m 57s	166.4%	1.6 GB	33.6 GB	2.3 GB	45.3 MB
2854	bb/804f38	193081111	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGAW-N-0C9S7S)	COMPLETED	0	2025-07-06 08:37:36.270	7m 15s	2m 4s	157.8%	1.5 GB	6 GB	2.3 GB	45.1 MB
2856	1e/226a49	193081113	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGGE-N-0C9S5B)	COMPLETED	0	2025-07-06 08:38:31.103	6m 50s	1m 57s	168.5%	1.6 GB	6 GB	2.3 GB	45 MB
2855	e5/cb31f6	193081112	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCMD-N-0C9S5D)	COMPLETED	0	2025-07-06 08:38:16.140	7m 20s	2m 12s	171.5%	1.5 GB	6 GB	2.3 GB	49.5 MB
2857	48/b37f65	193081114	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGHX-N-0C9SAR)	COMPLETED	0	2025-07-06 08:38:31.179	7m 30s	1m 56s	169.4%	1.6 GB	6.2 GB	2.3 GB	45.3 MB
2417	9f/6d4d8e	193045127	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (GADGDC-N-0C9S6Q)	COMPLETED	0	2025-07-05 01:09:57.870	1d 7h 36m 38s	8m 19s	512.4%	592.8 MB	1.5 GB	99 GB	371.3 MB
2858	f7/12a3c1	193081116	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGEM-N-0C9S68)	COMPLETED	0	2025-07-06 08:39:11.105	7m 45s	2m 4s	160.1%	1.5 GB	6.2 GB	2.3 GB	45.6 MB
2853	40/f63dab	193081110	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:LEARNREADORIENTATIONMODEL (GADGAE)	COMPLETED	0	2025-07-06 08:37:36.191	9m 55s	4m 55s	96.8%	5.7 GB	12.4 GB	206 MB	83.4 MB
2859	3c/9aba1c	193081117	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADFYV-N-0C9S5X)	COMPLETED	0	2025-07-06 08:39:26.123	8m 10s	1m 56s	170.4%	1.6 GB	6 GB	2.3 GB	45.3 MB
2860	0f/2f67b0	193081119	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGHK-N-0C9S79)	COMPLETED	0	2025-07-06 08:40:21.119	7m 40s	1m 58s	170.1%	1.6 GB	33.6 GB	2.3 GB	45.7 MB
2371	e9/b184df	193021147	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_STRELKA:STRELKA_SOMATIC (GADCLR-Tu-0CDQXK_vs_GADCLR-N-0C9S4U)	COMPLETED	0	2025-07-04 12:54:16.373	1d 19h 54m 40s	11m 35s	807.4%	1.3 GB	2.3 GB	171.9 GB	34.5 MB
2861	35/1d91fe	193081120	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGDG-N-0C9S57)	COMPLETED	0	2025-07-06 08:40:21.364	8m 40s	2m 3s	162.1%	1.5 GB	6 GB	2.3 GB	45.5 MB
2863	41/b56186	193081146	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGIH-N-0C9S6P)	COMPLETED	0	2025-07-06 08:42:31.115	7m	1m 56s	170.3%	1.6 GB	33.6 GB	2.3 GB	45.5 MB
2862	d2/4c0afc	193081121	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCNB-N-0C9S7O)	COMPLETED	0	2025-07-06 08:40:41.163	8m 50s	2m	170.3%	1.5 GB	6.2 GB	2.3 GB	45.3 MB
2864	14/c724e3	193081147	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADFXX-N-0C9S8Q)	COMPLETED	0	2025-07-06 08:42:41.113	6m 50s	1m 52s	185.7%	1.6 GB	6.2 GB	2.3 GB	45.7 MB
2865	08/374445	193081148	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCME-N-0C9S7K)	COMPLETED	0	2025-07-06 08:42:46.688	7m 19s	2m 1s	170.9%	1.6 GB	6.2 GB	2.3 GB	45.8 MB
2424	5d/264842	193045140	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (GADGDG-N-0C9S57)	COMPLETED	0	2025-07-05 01:56:53.315	1d 6h 53m 43s	7m 35s	554.3%	608.6 MB	1.5 GB	96.4 GB	350.4 MB
2370	e8/89b584	193021149	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_STRELKA:STRELKA_SOMATIC (GADCLG-Tu-0CDQWZ_vs_GADCLG-N-0C9S4Y)	COMPLETED	0	2025-07-04 12:54:41.071	1d 19h 56m	10m 50s	815.9%	1.1 GB	2.1 GB	173.2 GB	62.6 MB
2866	95/c76537	193081149	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCRF-N-0C9S5N)	COMPLETED	0	2025-07-06 08:42:56.106	8m 15s	2m 5s	158.5%	1.6 GB	6.1 GB	2.3 GB	45.4 MB
2423	ed/387455	193045128	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (GADGDF-N-0C9S62)	COMPLETED	0	2025-07-05 01:17:02.909	1d 7h 34m 18s	8m 35s	503.1%	488.8 MB	1.3 GB	97.7 GB	365.5 MB
2867	e8/e5b40c	193081150	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCMA-N-0C9S7T)	COMPLETED	0	2025-07-06 08:44:01.397	8m 50s	1m 56s	166.0%	1.5 GB	33.6 GB	2.3 GB	45.1 MB
2868	0f/863734	193081151	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGDF-N-0C9S62)	COMPLETED	0	2025-07-06 08:44:51.105	8m 25s	2m 4s	160.2%	1.6 GB	6.2 GB	2.3 GB	45.5 MB
2869	73/5be06a	193081152	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCLW-N-0C9S76)	COMPLETED	0	2025-07-06 08:45:21.095	9m 25s	1m 54s	170.8%	1.6 GB	6.2 GB	2.3 GB	45.4 MB
2880	40/16f6d5	193081164	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:CALCULATECONTAMINATION (GADGBU-Tu-0BWR0A_vs_GADGBU-N-0C9S65)	COMPLETED	0	2025-07-06 08:49:31.409	5m 45s	27s	58.7%	466.9 MB	2.9 GB	103.5 MB	702.2 KB
2887	bd/91bfea	193081173	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:CALCULATECONTAMINATION (GADGBU-Tu-0CDV91_vs_GADGBU-N-0C9S65)	COMPLETED	0	2025-07-06 08:52:51.176	2m 25s	24s	70.5%	465.6 MB	2.8 GB	103.4 MB	701.5 KB
2870	7c/fef8d7	193081153	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADFZF-N-0C9S6R)	COMPLETED	0	2025-07-06 08:45:36.433	9m 50s	2m 4s	157.7%	1.5 GB	6 GB	2.3 GB	45.2 MB
2580	31/3fa855	193068693	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_FREEBAYES:FREEBAYES (GABJHS-Tu-0CDQO6_vs_GABJHS-N-0C9S7D)	COMPLETED	0	2025-07-06 03:52:00.793	5h 4m 5s	2h 53m 17s	99.6%	5.3 GB	5.3 GB	307.8 GB	572.8 MB
2429	db/0ba1a3	193045141	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (GADGEM-N-0C9S68)	COMPLETED	0	2025-07-05 02:05:17.989	1d 6h 51m 8s	8m 5s	513.5%	547.1 MB	1.3 GB	98.8 GB	343.2 MB
2872	df/2452e9	193081155	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGGC-N-0C9S7C)	COMPLETED	0	2025-07-06 08:46:36.172	10m 10s	1m 45s	182.0%	1.5 GB	6 GB	2.3 GB	44.9 MB
2871	6b/71fdbc	193081154	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGHL-N-0C9S78)	COMPLETED	0	2025-07-06 08:46:01.169	10m 50s	2m	165.8%	1.5 GB	6.2 GB	2.3 GB	44.6 MB
2873	d4/bf091c	193081156	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADGDC-N-0C9S6Q)	COMPLETED	0	2025-07-06 08:46:56.106	10m 55s	2m 22s	162.4%	1.5 GB	6 GB	2.3 GB	50.2 MB
2430	21/5854aa	193045142	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (GADGFE-N-0C9S9N)	COMPLETED	0	2025-07-05 02:13:08.131	1d 6h 44m 48s	7m 20s	534.8%	639.8 MB	1.5 GB	106.7 GB	312.9 MB
2874	aa/96573f	193081157	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (GADCLZ-N-0C9S8X)	COMPLETED	0	2025-07-06 08:47:31.130	11m 30s	2m 1s	162.9%	1.6 GB	6.2 GB	2.3 GB	45.5 MB
